corp_code,corp_name,corp_name_eng,stock_name,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
00530556,(주)예스티,"YEST Co.,Ltd.",예스티,122640,"장동복, 강임수 각자대표이사",K,1348110048183,1248170534,경기도 평택시 진위면 마산12로 27 예스티,www.yest.co.kr,,031-612-3337,031-612-3399,29271,20000306,12
00216434,(주)체리부로,"Cherrybro Co.,Ltd",체리부로,066360,김인식,K,1543110001997,3018112903,충청북도 진천군 이월면 생거진천로 1770,www.cherrybro.com,,043-530-3200,043-533-6685,10121,19910907,12
01146220,팸텍주식회사,pamtek,팸텍,,김재웅,E,1348110110148,1248635639,경기도 화성시 동탄면 동탄산단9길 9-22 (방교리),www.pamtek.com,,031-371-3100,031-373-3114,29271,20050805,12
01169498,(주)젬,ZAMLED,젬,248020,박춘하,N,1101114160779,1208743997,충청북도 음성군 맹동면 용두5길 22,www.zamled.com,,031-737-4877,031-737-4860,28410,20090816,12
00161408,케이비캐피탈(주),"KB CAPITAL CO,. LTD",케이비캐피탈,021960,황수남,E,1301110013499,1248125121,경기도 수원시 팔달구  효원로  295,www.kbcapital.co.kr,,02-1544-1200,031-220-8188,64911,19890912,12
00441304,가온미디어(주),"KAONMediaCo.,Ltd.",가온미디어,078890,임동연,K,1311110060978,1298142066,경기도 성남시 분당구  성남대로 884-3,www.kaonmedia.com,,031-724-8500,031-724-8997,264,20010511,12
01236532,(주)와이즈버즈,Wise birds Inc.,와이즈버즈,273060,김종원,K,1101116417590,7038600909,"서울특별시 강남구 테헤란로 317 17층(역삼동, 동훈타워)",www.wisebirds.co,,02-538-8897,,713,20170601,12
00384948,(주)대유,"DAEYU CO., LTD.",대유,290380,김우동,K,1748110000309,5158100326,"서울특별시 강남구 학동로77길 26 (청담동, 대유빌딩)",www.dae-yu.co.kr,,02-556-6293,02-542-8055,2031,19770406,12
00256043,(주)비씨월드제약,"BCWORLDPHARM Co., Ltd.",비씨월드제약,200780,홍성한,K,1243110005515,1398111269,경기도 여주시 가남읍 여주남로 872-23,www.bcwp.co.kr,,031-881-6800,,21210,19800319,12
01325429,(주)네온테크,"Neontech Co., Ltd.",네온테크,306620,황성일,K,1101116852431,3358701207,경기도 안양시 동안구 부림로 146 네온테크 -,,,02-369-3972,02-761-2305,292,20180824,12
00663289,위월드(주),"WIWORLD Co.,Ltd",위월드,140660,박찬구,N,1601110101024,3148134621,대전광역시 유성구  테크노7로 32-4 (용산동),www.wiworld.co.kr,,042-630-0600,042-630-0619,26429,20000707,12
00450931,우양에이치씨(주),"WOOYANG HC CO., LTD",우양에이치씨,101970,김진태,E,1350110062633,1348133443,경기도 평택시  포승읍 포승공단로118번길 88,www.wooyang.co.kr,,031-680-9300,031-686-9310,2512,19961001,12
00148939,조광피혁(주),"CHOKWANG LEATHER CO.,LTD",조광피혁,004700,이연석,Y,1501110001036,3158107132,"충청북도 청주시 흥덕구 공단로126번길 97 (송정동, 공단2브럭)",www.chokwang.co.kr,,043-270-5311-3,02-553-6997,15110,19660803,12
00185505,(주)제일바이오,"CHEIL BIO CO., LTD.",제일바이오,052670,심광경,K,1350110030490,1348101956,경기 안산시 목내동 456-2,www.cheilbio.com,,031-494-8226,031-429-0570,21230,19890221,12
00428321,해태제과식품주식회사,"Haitai Confectionery and Foods Co., Ltd.",해태제과식품,101530,"신정훈, 이상진(각자대표)",Y,1615110044225,3128149680,충청남도 천안시 서북구 성거읍 천흥8길 67-26,www.ht.co.kr,,02-709-7766,02-793-7969,107,20010711,12
01110678,(주)유틸렉스,"Eutilex Co.,Ltd.",유틸렉스,263050,"권병세, 최수영",K,2850110287959,8638600031,"서울특별시 금천구 가산디지털1로 58 408호 (가산동, 에이스한솔타워)",www.eutilex.com,,02-3402-7314,02-3402-7399,21102,20150227,12
00104810,(주)대명소노시즌,"DAEMYUNG SONOSEASON CO.,LTD.",대명소노시즌,007720,김범철,K,1801110068668,6048115788,강원도 홍천군 서면 한치골길 262,sonoseason.com,,02-2222-7500,0222227561,468,19720311,12
00938721,주식회사 필옵틱스,"PHILOPTICS CO., LTD.",필옵틱스,161580,한기수,K,1351110088083,1238613175,경기도 오산시 지곶중앙로 1-19 -,www.philoptics.com/,,031-292-8321,031-298-7274,2927,20080205,12
00145437,주식회사 아센디오,"Ascendio Co., Ltd.",아센디오,012170,"신동철, 강재현",Y,1101110253908,1058104294,"서울특별시 강남구 언주로 729 8층(논현동, 마스터스빌딩)",ascendio.co.kr,,02-1544-0332,02-525-4725,591,19770421,12
00495554,(주)연이비앤티,YOUNYI B&T Inc.,연이비앤티,090740,이창수,E,1615110057153,3128161684,충청남도 천안시 서북구  직산읍 4산단6길 77,www.younyi.co.kr,,041-620-1500,042-620-1599,26224,20030401,12
00131799,에스케이에코플랜트 (주),"SK ecoplant Co., Ltd.",에스케이에코플랜트,,박경일,E,1101110038805,1018134928,"서울특별시 종로구 율곡로2길 19 (수송동, 수송스퀘어) SK에코플랜트 IR팀",www.skecoplant.com,,02-3700-7114,02-3700-8190,41229,19620221,12
00136776,제이준코스메틱(주),"Jayjun Cosmetic Co., Ltd.",제이준코스메틱,025620,양재원,Y,1341110001672,1388103204,인천광역시 남동구 남동대로 405 (남촌동 614),www.jayjun.kr,,02-2193-9500,070-8650-1234,204,19720630,12
00362292,(주)씨티씨바이오,"CTC BIO, INC.",씨티씨바이오,060590,이민구 (단독대표이사),K,1101111227077,2158151094,경기도 화성시 동탄첨단산업1로 27 금강펜테리움IX타워 A동 901호,www.ctcbio.com,,070-4033-0200,02-449-6966,212,19951228,12
00258360,(주)위지트,"WIZIT Co., Ltd.",위지트,036090,양승환,K,1101111373755,1058185147,"인천광역시 남동구 남동서로 187 (고잔동, 58B/5L)",www.wizit.co.kr,,032-820-9900,032-822-9192,29272,19970204,12
00161693,(주)한샘,"HANSSEM CO.,LTD.",한샘,009240,김진태(대표집행임원),Y,1341110003595,1338122865,경기도 안산시 단원구 번영2로 144,www.hanssem.com,,02-6470-3114,02-595-1674,46431,19730912,12
00113191,코리안리재보험(주),Korean Reinsurance Company,코리안리,003690,원종규,Y,1101110226533,1028116957,서울특별시 종로구  종로5길 68 (수송동) 코리안리빌딩,www.koreanre.co.kr,,02-3702-6000,739-3754,65200,19630319,12
00351375,(주)뉴보텍,"NUVOTEC Co., Ltd",뉴보텍,060260,황문기,K,1412110004279,2248104616,강원도 원주시 태장공단길 42-6 -,www.nuvotec.co.kr,,033-734-6001,02-485-0808,22211,19901101,12
00476498,(주)컴투스,Com2uSCorporation,컴투스,078340,"송재준, 이주환",K,1101111571250,1088116843,서울특별시 금천구  가산디지털1로 131,com2us.com/corporation,,02-6292-6000,02-6292-6015,5821,19980731,12
00164973,현대해상화재보험(주),"HYUNDAIMARINE&FIREINSURANCECO.,LTD.",현대해상,001450,"조용일, 이성재",Y,1101110035893,1028132035,서울 종로구 세종로 현대해상화재보험빌딩,www.hi.co.kr,,02-1588-5656,732-5683,65121,19550305,12
00188089,(주)한섬,HANDSOME CORPORATION,한섬,020000,김민덕,Y,1101110531578,1208126337,서울특별시 강남구  도산대로 523 한섬빌딩,www.handsome.co.kr,,02-3416-2000,02-3416-2083,14112,19870525,12
00618410,(주)상상인인더스트리,"Sangsangin Industry Co., Ltd.",상상인인더스트리,101000,김동원,K,1955110072268,6158138175,전라남도 광양시 광양읍 율촌산단3로 116 -,sangsangin-industry.co.kr  ,,061-815-5000,061-818-3030,292,20040603,12
00109693,디엘 주식회사,"DL Holdings CO.,LTD",DL,000210,김종현,Y,1101110084915,1168135007,서울특별시 종로구 통일로 134 디타워 돈의문,www.dlholdings.co.kr,,02-2011-7114,02-2011-8035,64992,19391010,12
00259590,(주)바른손이앤에이,Barunson Entertainment & Arts Corporation,바른손이앤에이,035620,"박진홍, 곽신애(각자대표)",K,1101111354961,2208141526,서울특별시 용산구 한남대로 130 볼보빌딩 3층,http://www.barunsonena.com/,,070-7609-1429,02-3444-2878,591,19961220,12
00530413,(주)더코디,"THE CODI Co., LTD.",더코디,224060,황정훈,K,1615110031686,3128137108,충청남도 천안시 서북구 백석공단2길 62,www.kodi-m.com,,0416209000,041-620-9009,29271,19990727,12
00819073,인크로스(주),"Incross Co.,Ltd.",인크로스,216050,이재원,K,1101113734955,2148813475,"서울특별시 관악구 남부순환로 1926 (경동제약빌딩 5층,8층)",www.incross.com,,02-3475-2800,02-3475-2893,71310,20070813,12
00545734,아미코젠(주),"Amicogen, Inc.",아미코젠,092040,신용철,K,1911110019783,6138121213,경상남도 진주시 문산읍 월아산로950번길 14-10 아미코젠 문산 1공장,www.amicogen.com,,055-759-6161,0557596977,10749,20000529,12
00152862,(주)코오롱,KOLON CORPORATION,코오롱,002020,안병덕,Y,1101110030528,2028144660,경기 과천시 별양동 1-23 코오롱타워,www.kolon.com,,02-3677-3114,3677-3099,64992,19570412,12
00138224,쌍용씨앤이주식회사,"SSANGYONGC&E.CO.,LTD.",쌍용씨앤이,003410,"홍사승, 이현준 (각자)대표집행임원",Y,1101110037823,2028133033,서울특별시 중구 수표로 34 씨티센터타워 7~9층,www.ssangyongcement.co.kr,,02-2270-5114,02-2272-2191,23311,19620514,12
01188378,(주)시스웍,"SYSWORK CO., LTD",시스웍,269620,"전상현, 최재규(각자대표)",K,1601110176572,3058170225,대전광역시 유성구 테크노7로 32-13(용산동),www.syswork.co.kr,,042-932-4850,042-932-4853,272,20040716,12
00117966,(주)동원개발,DongwonDevelopment,동원개발,013120,"장복만, 이성휘 (각자 대표이사)",K,1801110029438,6048119275,"부산광역시 수영구 수영로 754 동원빌딩 (민락동,센텀비스타동원)",www.dongwonapt.co.kr,,051 -645 -3113,0516304139,41112,19780331,12
01165155,(주)모비스,"Mobiis Co., Ltd.",모비스,250060,김지헌,K,1101116108587,7158700423,경기도 성남시 분당구 판교로 253 이노밸리C동 2층 203호,,,02-3771-3423,02-3463-7800,620,20160701,12
00139889,SKC(주),SKC LTD,SKC,011790,박원철,Y,1301110001585,1358101250,경기도 수원시 장안구 정자로 102 SKC첨단기술중앙연구소 (정자동 911-10),www.skc.kr,http://www.skc.kr/,031-250-7114,02-537-3162,204,19730716,12
00347877,(주)세영디앤씨,"SEYOUNG D&C Co., Ltd.",세영디앤씨,052190,신재흠,E,1101111093882,1148161794,서울특별시 강남구 학동로 215 4층 401호(씨엘타워),www.sydnc.kr,,070-4699-7060,025157881,901,19941028,12
01179617,(주)한국비엔씨,"BNC Korea Co, Ltd",한국비엔씨,256840,최완규,K,1101116202305,4048600676,"대구광역시 달서구 성서공단로11길 62 대구테크노파크 벤처공장 1호관 405호(사무실),502호, 503호, 206호,",www.bnckorea.co.kr,,070-7116-0059,,211,20161014,12
00888347,휴젤(주),"Hugel, Inc.",휴젤,145020,손지훈,K,1101112380890,2118704515,강원도 춘천시 신북읍 신북로 61-20,www.hugel.co.kr,,02-6966-1600,02-6966-1601,21102,20011122,12
00181712,SK(주),SK Inc.,SK,034730,"최태원, 장동현, 박성하",Y,1101110769583,2208116503,서울특별시 종로구 종로 26 SK주식회사,www.sk-inc.com/,,02-2121-5114,02-2121-1789,64992,19910413,12
00104768,가온전선(주),"GAON CABLE CO.,LTD",가온전선,000500,윤재인,Y,1341110000567,1238100049,경기도 군포시  엘에스로45번길 120,www.gaoncable.com,,031-8068-3928,031-8068-3899,28302,19470924,12
00604426,(주)인터로조,INTEROJO CO. LTD.,인터로조,119610,노시철,K,1313110033856,1258134657,경기도 평택시  산단로15번길 28,interojo.com,,031-611-4760,031-611-4765,271,20001025,12
00405506,주식회사 삼영에스앤씨,"SAMYOUNG S&C CO., LTD.",삼영에스앤씨,361670,박상익,K,1311110050086,1298135115,경기도 성남시 중원구 둔촌대로 446,samyoungsnc.com,,031-741-1830,031-742-1821,2629,20000612,12
00298377,(주)아이씨디,"ICD Co.,Ltd",아이씨디,040910,이승호,K,1301110058560,1248170233,경기도 안성시  대덕면 만세로 274,www.icd.co.kr,,031-678-3333,031-678-3301,29271,20000226,12
00162586,한올바이오파마(주),"HANALL BIOPHARMA CO.,LTD",한올바이오파마,009420,"박승국,정승원(공동대표이사)",Y,1641110000397,3068105479,대전광역시 대덕구  상서당1길 43,www.hanall.co.kr,,042-932-5997,024141950,21210,19731120,12
00791209,(주)초록뱀헬스케어,"CHOROKBAEM HEALTHCARE.CO,.LTD",초록뱀헬스케어,118000,신범용,Y,1701110391532,5048184573,"경기도 화성시 병점중앙로 156 202호(진안동, 드림빌딩)",-,,2194-3535,02-2186-1359,4659,20091201,12
00562360,에스맥(주),"S-MACCO.,LTD",에스맥,097780,조경숙,K,1358110109364,1248626275,경기도 평택시 산단로 241-,www.s-mac.co.kr,www.s-mac.co.kr,031-895-2222,031-895-2120,303,20041118,12
00170558,코웨이(주),"COWAY Co., Ltd.",코웨이,021240,"이해선, 서장원",Y,1101110626501,3078106054,충청남도 공주시 유구읍 유구마곡사로 136-23,company.coway.com,www.cowayir.co.kr,02-1588-5200,02-773-2911,969,19890502,12
00541349,(주)셀트리온제약,Celltrion Pharm Inc.,셀트리온제약,068760,서정수,K,1101112112764,2148671641,충청북도 청주시 청원구 오창읍 2산단로 82셀트리온제약,www.celltrionph.com,,02-2216-3611,043-715-7095,21210,20001117,12
00121941,대상(주),DAESANG CORPORATION,대상,001680,임정배,Y,1101110327125,1098114886,서울특별시 종로구 창경궁로 120 종로플레이스,www.daesang.co.kr,,02-2220-9500,02-2220-9870,1074,19560131,12
00227333,(주)네패스,NEPES Corporation,네패스,033640,이병구,K,1545110002355,3038105198,충청북도 음성군 삼성면 금일로965번길 105,www.nepes.co.kr,,02-3470-2700,02-3470-2708,261,19901227,12
00296078,에이피에스홀딩스(주),APS Holdings Corporation,APS홀딩스,054620,정기로,K,1101111315286,2298122962,경기도 화성시 동탄면 동탄산단9길 23-12 (동탄면),www.apsholdings.co.kr,,031-776-1800,031-776-1900,64992,19960829,12
00219486,(주)신세계아이앤씨,SHINSEGAE INFORMATION & COMMUNICATION Inc.,신세계I&C,035510,손정현,Y,1101111408867,2018120549,"서울특별시 중구 남대문시장10길 2 21층(회현동1가, 메사빌딩)",www.shinsegae-inc.com,,02-3397-1234,02-3397-1099,62021,19970429,12
00609315,(주)멜파스,Melfas Inc.,멜파스,096640,"강정훈, 오상운(공동 대표이사)",K,1101111870347,1198135461,경기도 성남시 분당구 판교역로 225-14,www.melfas.com,http://www.melfas.com/new/html/0501.asp,031-707-2280,031-707-2290,2629,20000202,12
00188715,현진소재(주),"HYUNJIN MATERIALS CO., LTD.",현진소재,053660,이도헌,E,1801110062008,6038106646,부산광역시 강서구 녹산화전로 63 -,www.hjmco.co.kr,,(051)602-7700,051-602-7777,25912,19780425,12
00580056,(주) 스맥,"SMEC CO.,LTD",스맥,099440,최영섭,K,1601110052665,3148114800,경상남도 김해시 주촌면 골든루트로 157-10,www.esmec.com,,055-340-4800,070-4332-1623,29221,19960305,12
00540340,(주)코리아센터,"Koreacenter Co.,Ltd.",코리아센터,290510,김기록,E,1101111849714,2068121131,서울특별시 금천구 가산디지털1로 168 A동 1401호 &nbsp,www.koreacenter.com,,02-2026-2300,02-2026-5305,58221,20000112,12
01257872,에스퓨얼셀(주),"S-Fuelcell Co., Ltd.",에스퓨얼셀,288620,"홍성민, 김민석 각자대표이사",K,1311110367986,1298686341,"경기도 성남시 분당구 판교역로241번길 20 3층(삼평동, 미래에셋벤처타워)",www.s-fuelcell.com/,,070-4613-4900,070-4613-4999,281,20140228,12
00204262,(주)한글과컴퓨터,HANCOM INC.,한글과컴퓨터,030520,"변성준, 김연수 (각자대표)",K,1101110725064,1078152230,"경기도 성남시 분당구 대왕판교로644번길 49 (삼평동, 한컴타워)",www.hancom.com,,031-627-7000,031-627-7700,582,19901102,12
01326279,(주)아이엘사이언스,"IL SCIENCE CO.,LTD.",아이엘사이언스,307180,송성근,K,1101116859099,8818801236,충청남도 천안시 동남구 수신면 장산동길 32 아이엘사이언스 천안공장,www.ilscience.co.kr,,031-757-5100,02-2004-9298,284,20180831,12
00126487,주식회사 에프앤에프홀딩스,"F&F Holdings Co., Ltd.",F&F 홀딩스,007700,박의헌,Y,1101110126783,2148609977,"서울특별시 강남구  언주로 541(역삼동,외 에프앤에프빌딩)",www.fnfholdings.com,,02-520-0001,02-597-1507,64992,19720224,12
00605124,(주)알파홀딩스,"Alpha Holdings, Inc.",알파홀딩스,117670,"김종인, 최진규",K,1345110066131,1358158772,"경기도 성남시 분당구 판교역로 225-12 2층, 3층, 4층 (삼평동 671, 제테마)",www.alpha-holdings.co.kr,,02-6009-5700,031-209-1819,2611,20021101,12
01067808,(주)넵튠,Neptune Company,넵튠,217270,"정욱, 유태웅 (각자대표이사)",K,1101115671171,8068800032,"경기도 성남시 분당구 황새울로 246 9층(수내동, 도담빌딩)",www.neptunegames.co.kr,,031-698-3498,031-698-3499,582,20150319,12
01042711,글로벌텍스프리(주),"Global Tax Free Co., Ltd.",글로벌텍스프리,204620,강진원,K,1101115480233,1048656135,"서울특별시 중구 퇴계로 131 9층(충무로2가, 신일빌딩)",global-taxfree.com,,02-518-0837,,661,20140731,12
00149266,씨앤에이치(주),"CNH C0., LTD.",CNH,023460,"임영기,김양수(각자 대표이사)",K,1243110025539,1308126203,"경기도 부천시 원미구 상일로 120 411(상동,송내리더스텔)",www.cnhcap.co.kr,https://cnhholdings.com,02-3287-0700,02-3287-0749,642,19890823,12
00145738,이화전기공업(주),"EHWA TECHNOLOGIES INFORMATION CO., LTD.",이화전기,024810,김성규,K,1101110054520,2158104548,서울특별시 강남구  논현로 746 석호빌딩,www.eti21.com,,02-3440-0276,0234400289,2811,19650603,12
00525642,코오롱생명과학(주),KOLON LIFE SCIENCE Inc.,코오롱생명과학,102940,이우석,K,1101111948277,1048152769,서울특별시 강서구 마곡동로 110 코오롱 One&Only 타워,-,,02-3677-4151,02-3677-4159,2110,20000421,12
00580667,에스엔케이폴리텍(주),"S&KPOLYTECCO.,LTD.",S&K폴리텍,091340,강원형,K,1355110101465,1348147990,경기도 안산시 단원구 시화벤처로 515 성곡동 808-6번지,www.snkpolytec.com,,031-432-8061,031-434-8420,2629,19991108,12
